102,40.7281515,-74.0018859,bar,328919,6.560171156351221
103,40.6808556,-73.9915451,bar,197302,16.772189923072613
104,40.6750671,-73.9992481,bar,4910,16.481027972236102
105,40.6731699,-74.0122091,bar,235729,20.20358530860808
106,40.681954,-73.9497304,bar,4184,19.33669370996144
107,40.7288472,-74.0002307,bar,49879,17.642800580187775
108,40.7283337,-73.9992168,bar,49878,36.779081755758746
109,40.6678146,-73.9872318,bar,270306,18.740287490144645
110,40.5417204,-74.1772929,bar,325097,23.06623006111855
111,40.6181392,-74.0336519,bar,309230,27.437800560697205
112,40.7128229,-73.7824421,bar,381326,5.893539085560631
113,40.7114811,-73.7902494,bar,429953,12.197733325283897
114,40.7228611,-73.9890352,bar,327982,9.214856609792365
115,40.721622,-73.9887536,bar,329824,12.554053100663578
116,40.7235863,-73.9848796,bar,274419,34.9501469281122
117,40.6440962,-73.9760184,bar,166256,41.048885279535185
118,40.6557917,-74.0025671,bar,291396,18.964050423354088
119,40.7345357,-74.00163,bar,274403,21.134607989214075
120,40.7298428,-74.0036369,bar,574,27.094870219489515
121,40.6859567,-73.9081323,bar,4952,17.07875936645056
123,40.682011,-73.9584752,bar,259776,31.2305908083479
124,40.7201805,-74.009907,bar,921,18.95589222330912
125,40.7213285,-73.9883827,bar,165160,18.654062777743874
126,40.7188615,-73.9902614,bar,234738,13.140317280451663
127,40.6937226,-73.9298373,bar,6614,19.42501078040691
128,40.6893416,-73.9692621,bar,165764,19.429117004715394
129,40.6947263,-73.9309868,bar,2965,14.446255724606056
130,40.7027024,-73.9335517,bar,4698,16.479753253609196
131,40.6977826,-73.9270746,bar,197268,63.74107935459073
132,40.6977941,-73.9269769,bar,197268,71.92537421828813
133,40.7001545,-73.9160836,bar,7031,19.757640610261834
134,40.6753629,-73.9630891,bar,207959,18.533660679721024
135,40.7409011,-74.005668,bar,187441,21.01889019628532
136,40.7376427,-74.0037475,bar,165360,14.83677903126915
137,40.6804568,-73.9744631,bar,270330,28.682613730796916
138,40.6772682,-74.0154217,bar,127542,19.005738413350205
139,40.7139211,-73.9895471,bar,752,25.02718811379555
140,40.7311095,-74.2774506,bar,111679,14.760331217550334
141,40.7762933,-73.9555644,bar,1192,26.4959906813982
142,40.7612883,-73.9871051,bar,61063,22.899313022250674
143,40.7445346,-73.9905226,bar,274389,81.07592459175254
144,40.7445509,-73.9905594,bar,274389,77.52467603667658
145,40.6779839,-73.9821744,bar,197273,31.48245560863235
146,40.66746,-74.3505845,bar,111661,19.926403348176347
147,40.7247017,-73.9960259,bar,1862,23.59911686179664
148,40.7386805,-73.9834889,bar,251180,32.98662621329937
149,40.7214869,-73.9846043,bar,277878,9.415044204050348
150,40.7226253,-73.9862488,bar,402938,21.550721379997984
151,40.6789833,-73.9735181,bar,270314,33.89663383413083
152,40.7567953,-73.9935819,bar,199672,35.911739757925574
153,40.7424693,-74.0065847,bar,233220,84.61967066214356
154,40.7494986,-73.993225,bar,276268,12.44310280110148
155,40.7358748,-73.98712,bar,127386,23.19647161901467
156,40.735148,-73.9826459,bar,54564,27.68284938254127
157,40.7390191,-73.9827675,bar,251180,38.559376768913495
158,40.7407065,-73.9820094,bar,235604,21.236099028076406
159,40.7399496,-73.9821051,bar,247434,19.611798613811523
160,40.6738854,-73.9569638,bar,235858,38.62994803491306
161,40.7424575,-73.983629,bar,57201,71.70463403992827
162,40.7616016,-73.9751953,bar,197152,24.764915586187062
163,40.7635051,-73.9809828,bar,197150,39.20670324595305
164,40.7356948,-73.9347062,bar,167593,16.845863987471464
165,40.7483522,-73.9868499,bar,258175,65.86036392551999
166,40.7523822,-73.9893949,bar,165367,26.777711275268423
167,40.7627758,-73.9933967,bar,270303,20.448268390255638
168,40.7644572,-73.985746,bar,342357,80.76704958583935
169,40.7613571,-73.9744256,bar,197152,53.93069697376289
170,40.7597407,-73.9861863,bar,304372,37.39333440952057
171,40.7634867,-73.9847984,bar,165265,33.74940582450932
172,40.7613974,-73.9608993,bar,285332,13.88086472633722
173,40.771213,-73.9563888,bar,60906,16.26056819501985
174,40.7764286,-73.9829972,bar,53082,22.224277228774714
175,40.7774689,-73.9784926,bar,259751,26.402419621257124
176,40.80454,-73.9474459,bar,259706,24.561954826538326
177,40.7104521,-73.9634095,bar,165747,33.44538232669525
178,40.7099118,-73.96273,bar,166341,36.80802219288888
179,40.7169763,-73.9546566,bar,7542,19.930472469278794
180,40.8977078,-73.8669169,bar,12235,26.686360909039088
181,40.8985197,-73.8671642,bar,11128,30.497437392403917
182,40.9004539,-73.8675262,bar,11959,21.559216817588908
183,40.7035582,-74.0107329,bar,1515,19.60769018747649
184,40.7143302,-73.9980357,bar,276350,39.246546147115325
185,40.7179089,-73.9853411,bar,158110,23.129579781937256
186,40.7214957,-73.9846682,bar,277878,8.057365290497025
187,40.6810532,-74.0087457,bar,7989,16.258148693699855
189,40.7117087,-73.9573417,bar,4065,19.706549419809082
190,40.7197084,-73.9580192,bar,5385,17.151531433629614
191,40.7191837,-73.9615737,bar,6703,51.86838302916131
192,40.709394,-73.9331657,bar,5126,18.610843406731053
193,40.7165204,-73.9528665,bar,4068,16.12813700249377
194,40.7169821,-73.9499766,bar,165874,13.179907660346908
195,40.7236291,-73.9508551,bar,214754,16.86591844072637
196,40.7055448,-73.8016911,bar,205210,17.90629504670784
197,40.7277962,-73.950185,bar,251368,17.00891107262317
198,40.7196459,-73.9559407,bar,166034,17.002081296478927
199,40.7232306,-73.9527481,bar,3997,21.822014636357093
200,40.7217038,-73.9582538,bar,166346,16.98253960651806
202,40.7350479,-73.9552161,bar,373123,5.670718546137829
203,40.7331765,-73.9596929,bar,305993,7.042874416121006
204,40.7464253,-73.9178829,bar,17478,19.3326492155553
205,40.7601261,-73.9072703,bar,285254,12.740381454222861
206,40.7565734,-73.9254957,bar,353523,6.563560000233843
207,40.7586167,-73.9179393,bar,353604,11.345022989225757
208,40.7637379,-73.9215788,bar,350484,31.164113596774204
209,40.7616422,-73.9243893,bar,352662,6.04326837664994
210,40.7631765,-73.9284636,bar,351575,15.000589455775907
211,40.7746159,-73.918453,bar,353610,5.931695663703203
212,40.7291974,-73.9916255,bar,262345,33.2615225620018
213,40.7551533,-73.9252472,bar,233968,55.49513906740782
214,40.7294965,-73.9786591,bar,265808,40.60908733070881
215,40.6778551,-73.9499714,bar,127590,28.257312564943557
216,40.7412916,-74.0080457,bar,221488,13.95602137543057
217,40.7307334,-74.0009872,bar,266396,38.297221526960996
218,40.7658038,-73.914694,bar,352515,6.139925542191461
219,40.7194705,-73.9866762,bar,165314,14.938760285026921
220,40.7142423,-73.9616066,bar,6503,38.45179646672982
221,40.7082233,-73.9432081,bar,270309,19.46709568192084
222,40.7515392,-73.970732,bar,60882,18.75660467626075
223,40.7138645,-73.9618377,bar,6503,13.897319584061371
224,40.6770508,-73.9721226,bar,127531,31.539653461122818
225,40.6870703,-73.9747397,bar,7817,16.997507937122915
226,40.7081846,-73.9400945,bar,270354,25.573832271861377
227,40.7318556,-74.0032442,bar,598,12.70709701628965
228,40.718413,-73.9899521,bar,622,39.8859171424698
229,40.7183027,-73.9905315,bar,234196,5.574271461093004
230,40.7493007,-73.9941316,bar,304215,78.14006852375317
231,40.759564,-73.9897134,bar,304376,64.67351430513442
232,40.7771024,-73.9785029,bar,259751,43.831386597137154
233,40.761134,-73.9606216,bar,285330,28.7583855031493
234,40.941205,-74.1854265,bar,99690,25.25394412026886
235,40.7331707,-73.9936418,bar,1927,30.753610514199664
236,40.7543853,-73.9921719,bar,298995,27.0521136242513
237,40.7590063,-73.9896838,bar,204444,29.00331668701081
238,40.7552627,-73.9272533,bar,353760,15.160125996246602
239,40.7603284,-73.9215565,bar,352658,17.745346628892047
240,40.7319786,-73.9855067,bar,127408,36.038492961739585
241,40.6715078,-73.9502019,bar,291305,18.268012687482184
242,40.7412384,-73.9932261,bar,443035,46.964611417295345
243,40.7493147,-73.9765665,bar,198220,69.55805480412198
244,40.7320382,-73.9837574,bar,562,74.07483579179018
245,40.7318045,-73.9840953,bar,304420,38.27170753460959
246,40.7327386,-73.9862964,bar,1298,96.75630866659144
247,40.6685321,-73.9932879,bar,2473,23.074610942357182
248,40.6749501,-73.9812915,bar,197199,21.676755043312276
249,40.6787063,-73.9868535,bar,163932,60.86137373423378
250,40.767821,-73.9836723,bar,211771,74.96578828251431
251,40.6847892,-73.9445342,bar,4992,30.9937269674842
252,40.6848033,-73.9443877,bar,4992,20.373268288358457
253,40.6847942,-73.9444717,bar,4992,26.223865745830732
254,40.6833882,-73.9346076,bar,2564,48.92774382129457
255,40.6914678,-73.9516311,bar,4172,18.640265007558998
256,40.6825599,-73.9292069,bar,6031,23.107153178745584
257,40.6829954,-73.9406121,bar,6008,32.116161979150576
258,40.6867628,-73.9547501,bar,127660,33.17136747101467
259,40.6838165,-73.9563662,bar,4689,29.2312930452722
260,40.6813285,-73.9573676,bar,2306,17.34740292387157
261,40.7605169,-73.922588,bar,352523,23.72495519205711
262,40.7243345,-73.9880064,bar,203888,39.15959202076094
263,40.7541085,-73.9904182,bar,764,122.06280697218702
264,40.719615,-73.994898,bar,631,41.423595367849536
265,40.8617566,-74.3187056,bar,343171,52.159490306078595
266,40.7297764,-73.9891982,bar,54417,19.588986590512096
267,40.7439497,-73.9887933,bar,420808,22.132796537414368
268,40.761392,-73.924468,bar,352661,15.695997490756444
269,40.78094,-73.917284,bar,200548,37.12027021452937
270,40.780672,-73.916871,bar,447129,9.487276103073382
271,40.728362,-73.999283,bar,275494,33.54628073056074
272,40.72975,-74.000583,bar,49880,27.288102077438186
273,40.7284605,-73.9994965,bar,275494,15.327810497882517
274,40.728375,-73.999318,bar,275494,30.370347782355104
275,40.754423,-73.935709,bar,197622,26.864284820737172
277,40.7398538,-73.9929261,bar,304163,94.87953522859671
278,40.7380383,-74.0037627,bar,165571,13.771317678017445
279,40.7265415,-73.9480403,bar,7040,28.04501529373755
280,40.7440098,-73.9891964,bar,420808,20.787420331628095
281,40.7130756,-73.9572969,bar,165989,54.28694025143562
282,40.765979,-73.9873999,bar,235653,23.17534947914111
283,40.6815928,-73.9558976,bar,417507,18.604030547699107
284,40.7178067,-73.9591663,bar,6704,47.92448190196996
285,40.7443263,-73.9944542,bar,304160,24.71294116021819
286,40.7594246,-73.9931931,bar,214695,79.80024132941027
287,40.7334503,-73.9549611,bar,373112,24.381729795104725
288,40.7264797,-73.9898962,bar,1417,51.01026263029961
289,40.7188823,-73.9913742,bar,127345,45.841493681170576
290,40.719067,-73.9976412,bar,426218,36.694002052208184
291,40.7218093,-73.9979174,bar,56127,23.786576538532817
292,40.7194207,-73.985079,bar,165312,37.607268943987314
293,40.7187356,-73.9869338,bar,432943,38.664808171694915
294,40.7191452,-73.9857375,bar,165313,25.979048330829414
295,40.7288058,-73.9840182,bar,514,35.60258646448821
296,40.7271198,-73.9837446,bar,261953,64.5970579680341
297,40.7271747,-73.9801478,bar,261987,27.540345946886045
298,40.7259358,-73.9846566,bar,338413,23.545380792256545
299,40.7334339,-74.0060767,bar,197867,38.03763674719188
300,40.697387,-73.970497,bar,69503,46.38307627419068
301,40.7295949,-73.9996291,bar,1208,56.264487086429284
302,40.7239632,-73.9937615,bar,328900,42.18197085476048
303,40.7233979,-73.9880093,bar,398003,25.858494436044424
304,40.6980883,-73.9266189,bar,197394,50.15034127349843
305,40.7088559,-73.9578638,bar,166031,40.30279356323673
306,40.7177059,-73.9580947,bar,165985,34.305628041121444
307,40.7139337,-73.9657819,bar,395921,44.84188012869247
308,40.7199472,-74.007213,bar,1588,39.30583490777004
309,40.7186939,-73.9606663,bar,6703,43.10632858064285
310,40.6824119,-73.9935237,bar,165924,15.77035616722663
311,40.6804846,-73.9945351,bar,165789,11.826121362840452
312,40.7301084,-74.0005257,bar,49880,13.739481539695085
313,40.7439412,-73.988134,bar,822,35.632922677664446
314,40.7299594,-74.0003929,bar,49880,9.32200543198893
315,40.7303749,-73.9946392,bar,736,15.65002934509472
316,40.7199318,-73.9882457,bar,165316,18.949433586483956
317,40.7604577,-73.9773197,bar,187408,102.51011414745096
318,40.7583844,-73.9832932,bar,360747,64.79878411070337
319,40.663259,-73.9848144,bar,259793,19.04713092168277
320,40.5805716,-73.8260314,bar,68787,26.045987521555375
321,40.7644911,-73.9916556,bar,274430,24.295096624172057
322,40.6884584,-74.2455842,bar,416653,10.663262780692635
323,40.7203391,-73.993321,bar,273654,48.06313431202527
324,40.7196464,-73.9873021,bar,165315,28.868682111795728
325,40.721442,-74.0018858,bar,1821,33.66672197226085
326,40.7271137,-73.988177,bar,247714,37.89955491991182
327,40.7327089,-73.9978138,bar,1091,30.133956508664316
328,40.7323251,-74.0038428,bar,187024,11.359567228305394
329,40.7331992,-74.0034508,bar,187021,20.305826369913497
330,40.7132509,-73.9585549,bar,166548,20.19114974930974
331,40.7642842,-73.9870975,bar,188688,11.768822361896028
332,40.7429238,-74.0075471,bar,246684,7.2235086401288875
333,40.7258737,-73.9889342,bar,54557,47.08372385003942
334,40.727163,-73.9890131,bar,1418,40.50347018587271
335,40.7129071,-73.9663175,bar,127692,46.413178718069354
336,40.7394936,-74.0024537,bar,270265,28.09362844242942
337,40.7517058,-74.0042924,bar,491,50.92060879793569
338,40.7223271,-73.9567564,bar,302583,49.41516229879128
339,40.6914766,-73.9845457,bar,5610,74.34829991741485
340,40.7224743,-73.9885122,bar,327983,27.161814579990885
341,40.7563569,-73.9749477,bar,198025,42.88523175132816
342,40.7392821,-73.9872624,bar,55000,41.2482759192927
343,40.7507722,-74.0040792,bar,221752,106.64616667193046
344,40.7415576,-73.9809256,bar,1785,39.8833982591804
345,40.7179671,-73.9852989,bar,158110,29.932404948551948
346,40.730082,-74.0007434,bar,49880,23.27276574780295
347,40.7643224,-73.9873646,bar,304310,12.342996645033459
348,40.539557,-74.2416138,bar,407215,36.35941353913184
349,40.7218111,-73.9882321,bar,165160,45.528946606854426
350,40.7428233,-73.9921754,bar,251132,53.74068298703294
351,40.6774833,-73.9984179,bar,5886,39.22077258124247
352,40.6372257,-74.0756332,bar,272616,39.57482063374943
353,40.7200282,-73.987818,bar,165315,31.9066919176856
354,40.7257681,-73.9843732,bar,185249,13.21000239395489
355,40.7210534,-74.3025464,bar,76326,84.37123403936484
356,40.7327624,-73.9877731,bar,127407,19.159558546161133
357,40.7393278,-74.0018755,bar,342420,65.63830886080649
358,40.7391854,-74.0015489,bar,342420,77.95510947445688
359,40.7394159,-74.0013111,bar,270265,105.8859531103064
360,40.7401651,-74.0015899,bar,251147,45.681602512840485
361,40.5927967,-73.9254105,bar,55308,38.315082758362706
362,40.5927283,-73.9253478,bar,55308,46.793476385480155
363,40.5943535,-73.9299925,bar,247875,36.82483755925304
364,40.6516473,-74.3247396,bar,106320,23.19452913698823
365,40.720864,-73.987312,bar,165162,33.623048711716066
366,40.7447503,-73.993589,bar,304160,87.81082597580145
367,40.7375383,-73.9892094,bar,277810,63.785029939959564
368,40.7615967,-73.9938286,bar,165192,20.842631300588142
369,40.7216573,-74.0408424,bar,420101,9.0198021943488
371,40.6392672,-73.9684115,bar,4035,34.40130084720485
372,40.6602376,-73.980295,bar,3613,18.83298344590457
373,40.7276003,-73.9838498,bar,261916,96.79494465731564
374,40.7080962,-74.0146254,bar,260749,19.181389050887685
375,40.7360184,-74.0293365,bar,338299,7.667063670308813
376,40.6378704,-74.2646904,bar,108537,35.20862164835778
377,40.7211733,-73.984116,bar,277886,23.42284941437314
378,40.72019,-73.984615,bar,165164,13.326939271655519
379,40.7200177,-73.9878219,bar,165315,31.36093314429607
380,40.677245,-73.9571861,bar,158508,116.15577593134888
381,40.6719172,-73.9577058,bar,166473,41.6330963843053
382,40.6831793,-73.9536901,bar,7627,38.17886805637992
383,40.7119185,-73.9423984,bar,350406,19.415996813432525
384,40.7298666,-73.9562541,bar,197381,112.91240502027453
385,40.6571779,-74.0073436,bar,5734,79.51107250645484
386,40.7272836,-73.9867192,bar,203891,78.12283415812917
387,40.5749582,-73.9839665,bar,269712,51.19794637092576
388,40.7742561,-73.962989,bar,1625,48.86141492474089
389,40.7125929,-73.9558255,bar,4271,46.7872951193838
390,40.7237758,-73.9511892,bar,394718,24.68127406392252
391,40.7337752,-74.0022582,bar,379810,16.641720806333925
392,40.7422803,-74.0056577,bar,233218,55.76880491725144
393,40.8161739,-74.2183497,bar,127088,21.661520442160125
394,40.7546795,-73.9162417,bar,16433,29.487079158259196
395,40.7084243,-73.9377081,bar,229627,47.225278926497374
396,40.7060306,-73.9236202,bar,7043,88.04396212781974
397,40.7278699,-73.9421681,bar,166232,19.948710110110085
398,40.7189463,-73.9563743,bar,274564,13.556103292201445
399,40.7646909,-73.9915481,bar,274430,19.974849157660685
401,40.7314762,-73.9918766,bar,285,34.69501304188859
402,40.7249571,-73.9926472,bar,235633,20.544274614393004
403,40.7073416,-74.0027202,bar,1833,14.10945134911818
404,40.7076703,-74.0020534,bar,721,32.74025652517233
405,40.723084,-73.9897897,bar,189959,27.022729703894775
406,40.7609419,-73.9911577,bar,165446,33.232940451886705
407,40.841904,-73.9015282,bar,8773,48.38276451926413
408,40.8721114,-73.855814,bar,251428,39.921148617714074
409,40.7475612,-73.9869147,bar,338206,65.62625716051033
410,40.7472064,-73.986396,bar,342946,33.16508349706844
411,40.6756867,-74.0168907,bar,319186,30.663089112261652
412,40.584629,-73.8107193,bar,19407,22.897318294993063
413,40.7267701,-73.9574448,bar,5802,34.35242461844754
414,40.7264906,-73.9841305,bar,186781,60.4455440167162
415,40.6721665,-73.9575891,bar,166522,34.67395105269532
416,40.6846079,-73.9091115,bar,4951,25.131417078102665
417,40.7662236,-73.9129178,bar,241975,66.12629301581961
418,40.683091,-73.9656353,bar,165665,27.534484609312706
419,40.7771355,-73.9518364,bar,190676,27.151491995771654
420,40.7609958,-73.9630751,bar,343846,14.310028804623512
421,40.7294659,-73.9873092,bar,262329,17.045574644498565
422,40.6599051,-73.9610065,bar,5293,37.07077764273387
423,40.685806,-73.9909431,bar,5342,30.87553755518474
424,40.7199998,-73.9938278,bar,252454,31.71059833110346
425,40.7512804,-73.9731904,bar,292989,26.767833145034228
426,40.7149555,-74.0153365,bar,1675,53.258540080549075
427,40.7204146,-74.0319809,bar,226520,51.03277481823217
428,40.7584179,-73.9192706,bar,359204,15.032693050934748
429,40.7075864,-74.0134624,bar,263696,19.333722177803185
430,40.7305538,-74.0042275,bar,165152,13.472310658071583
431,40.7454239,-73.9533567,bar,16746,16.82522696200392
432,40.748908,-73.9408313,bar,21768,62.570578804148404
433,40.7623579,-73.9739804,bar,576,41.11093672534144
434,40.7447424,-74.1695719,bar,168734,30.375753508065557
435,40.8139532,-73.9467615,bar,338657,121.70099755573536
436,40.6937359,-73.9027629,bar,207859,72.92090468861596
437,40.7617087,-73.9941785,bar,165192,19.761595443420514
438,40.6505216,-74.0144263,bar,166237,69.76730060822445
439,40.872626,-74.2963174,bar,123653,47.3286577063352
440,40.66999,-73.9583748,bar,4653,24.47935913387029
441,40.7208296,-74.0400315,bar,424433,48.09166269490195
442,40.7327347,-74.0035227,bar,190169,26.332629486672737
443,40.7314664,-73.9580086,bar,416574,18.188841666121956
444,40.7446559,-73.9034843,bar,18600,24.886105377235435
445,40.7455804,-73.9057381,bar,16798,26.104920464200127
446,40.7248708,-73.9512969,bar,274626,72.93139761110329
447,40.7257346,-73.9516885,bar,274626,33.44325626160524
448,40.7384967,-74.0035172,bar,269473,21.057226752548235
449,40.7468774,-73.9970849,bar,165259,35.68117767068166
450,40.7538643,-73.9919513,bar,274409,27.406960558135825
451,40.7243304,-73.9508047,bar,214855,29.779725832948472
452,40.7198823,-73.9578411,bar,5385,15.922666236888162
453,40.7424531,-73.9532705,bar,287575,15.386803735139312
454,40.7260468,-73.8772602,bar,191193,22.32613210292731
455,40.6917243,-73.986155,bar,5608,53.260980744536305
456,40.7696717,-73.9096777,bar,246586,20.833508819270115
457,40.6975171,-73.9314536,bar,127628,15.81288820887026
458,40.750003,-73.9396844,bar,373107,18.65310752296159
459,40.7659235,-73.9131374,bar,352509,57.69964105392426
460,40.7641845,-73.9145628,bar,352579,37.190867528203405
461,40.7655055,-73.918796,bar,352568,23.7741768237226
462,40.7639277,-73.9154228,bar,352574,23.46937812888232
463,40.7458706,-73.9034348,bar,234449,30.150584439667828
464,40.763625,-73.9216805,bar,350484,17.614153956644973
465,40.7885816,-73.8143786,bar,158788,18.193642650532798
466,40.7787822,-73.9645659,bar,155825,58.94068340702723
467,40.7690368,-73.9128077,bar,387682,8.40948665567893
468,40.7646797,-73.9163496,bar,352583,8.695487008989653
469,40.7426159,-73.9543343,bar,192106,20.140880375472403
470,40.8472515,-73.8322691,bar,10134,25.340768021120773
471,40.6973367,-73.9347194,bar,6612,62.18976961107468
472,40.8007754,-73.9136251,bar,166810,25.90840587407617
473,40.8006367,-73.9134024,bar,166810,47.84659144295946
474,40.8281638,-73.8808465,bar,375169,19.34172563413467
475,40.8483835,-73.855194,bar,166883,24.490484504774134
476,40.7108198,-74.0069468,bar,183192,45.75487956039402
477,40.760714,-73.9879098,bar,273892,39.715260499085595
478,40.6713308,-73.9843022,bar,2361,28.922689992449257
479,40.6768648,-73.980329,bar,2358,32.26193143463664
480,40.6778233,-73.9726846,bar,270341,32.9844752286771
481,40.7200298,-73.9555273,bar,166489,15.260663215418516
482,40.7236831,-73.9789326,bar,1527,34.867543637680235
483,40.7178261,-73.9898544,bar,226035,32.626958484938264
484,40.7578548,-73.9163597,bar,128126,20.360885578240378
485,40.7577043,-73.9160327,bar,353681,22.698528924681817
486,40.6433951,-73.9489646,bar,61900,24.107410022394287
487,40.7512626,-73.9848169,bar,298879,96.52591473716978
488,40.6799138,-73.9429674,bar,197198,29.152929899800984
490,40.7243283,-73.9788668,bar,794,28.060197433512837
491,40.7249188,-73.9828997,bar,261931,92.92340450617239
492,40.7198547,-73.9989835,bar,165457,22.57989741790234
493,40.7417874,-73.9925761,bar,433155,78.0155898881885
494,40.7375784,-73.9911901,bar,401962,34.35987755025519
496,40.723306,-73.9882057,bar,398003,6.421200293966866
497,40.7460868,-73.9569862,bar,46455,30.362215975404364
498,40.6762013,-73.9494666,bar,291303,38.223758348703605
