108,40.7283337,-73.9992168,bar
109,40.6678146,-73.9872318,bar
110,40.5417204,-74.1772929,bar
111,40.6181392,-74.0336519,bar
112,40.7128229,-73.7824421,bar
113,40.7114811,-73.7902494,bar
114,40.7228611,-73.9890352,bar
115,40.721622,-73.9887536,bar
116,40.7235863,-73.9848796,bar
117,40.6440962,-73.9760184,bar
118,40.6557917,-74.0025671,bar
119,40.7345357,-74.00163,bar
120,40.7298428,-74.0036369,bar
121,40.6859567,-73.9081323,bar
122,40.6924111,-73.9275164,bar
123,40.682011,-73.9584752,bar
124,40.7201805,-74.009907,bar
125,40.7213285,-73.9883827,bar
126,40.7188615,-73.9902614,bar
127,40.6937226,-73.9298373,bar
128,40.6893416,-73.9692621,bar
129,40.6947263,-73.9309868,bar
130,40.7027024,-73.9335517,bar
131,40.6977826,-73.9270746,bar
132,40.6977941,-73.9269769,bar
133,40.7001545,-73.9160836,bar
134,40.6753629,-73.9630891,bar
135,40.7409011,-74.005668,bar
136,40.7376427,-74.0037475,bar
137,40.6804568,-73.9744631,bar
138,40.6772682,-74.0154217,bar
139,40.7139211,-73.9895471,bar
140,40.7311095,-74.2774506,bar
141,40.7762933,-73.9555644,bar
142,40.7612883,-73.9871051,bar
143,40.7445346,-73.9905226,bar
144,40.7445509,-73.9905594,bar
145,40.6779839,-73.9821744,bar
146,40.66746,-74.3505845,bar
147,40.7247017,-73.9960259,bar
148,40.7386805,-73.9834889,bar
149,40.7214869,-73.9846043,bar
150,40.7226253,-73.9862488,bar
151,40.6789833,-73.9735181,bar
152,40.7567953,-73.9935819,bar
153,40.7424693,-74.0065847,bar
154,40.7494986,-73.993225,bar
155,40.7358748,-73.98712,bar
156,40.735148,-73.9826459,bar
157,40.7390191,-73.9827675,bar
158,40.7407065,-73.9820094,bar
159,40.7399496,-73.9821051,bar
160,40.6738854,-73.9569638,bar
161,40.7424575,-73.983629,bar
162,40.7616016,-73.9751953,bar
163,40.7635051,-73.9809828,bar
164,40.7356948,-73.9347062,bar
165,40.7483522,-73.9868499,bar
166,40.7523822,-73.9893949,bar
167,40.7627758,-73.9933967,bar
168,40.7644572,-73.985746,bar
169,40.7613571,-73.9744256,bar
170,40.7597407,-73.9861863,bar
171,40.7634867,-73.9847984,bar
172,40.7613974,-73.9608993,bar
173,40.771213,-73.9563888,bar
174,40.7764286,-73.9829972,bar
175,40.7774689,-73.9784926,bar
176,40.80454,-73.9474459,bar
177,40.7104521,-73.9634095,bar
178,40.7099118,-73.96273,bar
179,40.7169763,-73.9546566,bar
180,40.8977078,-73.8669169,bar
181,40.8985197,-73.8671642,bar
182,40.9004539,-73.8675262,bar
183,40.7035582,-74.0107329,bar
184,40.7143302,-73.9980357,bar
185,40.7179089,-73.9853411,bar
186,40.7214957,-73.9846682,bar
187,40.6810532,-74.0087457,bar
188,40.7597779,-73.7694825,bar
189,40.7117087,-73.9573417,bar
190,40.7197084,-73.9580192,bar
191,40.7191837,-73.9615737,bar
192,40.709394,-73.9331657,bar
193,40.7165204,-73.9528665,bar
194,40.7169821,-73.9499766,bar
195,40.7236291,-73.9508551,bar
196,40.7055448,-73.8016911,bar
197,40.7277962,-73.950185,bar
198,40.7196459,-73.9559407,bar
199,40.7232306,-73.9527481,bar
200,40.7217038,-73.9582538,bar
201,40.7302402,-73.9578047,bar
202,40.7350479,-73.9552161,bar
203,40.7331765,-73.9596929,bar
204,40.7464253,-73.9178829,bar
205,40.7601261,-73.9072703,bar
206,40.7565734,-73.9254957,bar
207,40.7586167,-73.9179393,bar
208,40.7637379,-73.9215788,bar
209,40.7616422,-73.9243893,bar
210,40.7631765,-73.9284636,bar
211,40.7746159,-73.918453,bar
212,40.7291974,-73.9916255,bar
213,40.7551533,-73.9252472,bar
214,40.7294965,-73.9786591,bar
215,40.6778551,-73.9499714,bar
216,40.7412916,-74.0080457,bar
217,40.7307334,-74.0009872,bar
218,40.7658038,-73.914694,bar
219,40.7194705,-73.9866762,bar
220,40.7142423,-73.9616066,bar
221,40.7082233,-73.9432081,bar
222,40.7515392,-73.970732,bar
223,40.7138645,-73.9618377,bar
224,40.6770508,-73.9721226,bar
225,40.6870703,-73.9747397,bar
226,40.7081846,-73.9400945,bar
227,40.7318556,-74.0032442,bar
228,40.718413,-73.9899521,bar
229,40.7183027,-73.9905315,bar
230,40.7493007,-73.9941316,bar
231,40.759564,-73.9897134,bar
232,40.7771024,-73.9785029,bar
233,40.761134,-73.9606216,bar
234,40.941205,-74.1854265,bar
235,40.7331707,-73.9936418,bar
236,40.7543853,-73.9921719,bar
237,40.7590063,-73.9896838,bar
238,40.7552627,-73.9272533,bar
239,40.7603284,-73.9215565,bar
240,40.7319786,-73.9855067,bar
241,40.6715078,-73.9502019,bar
242,40.7412384,-73.9932261,bar
243,40.7493147,-73.9765665,bar
244,40.7320382,-73.9837574,bar
245,40.7318045,-73.9840953,bar
246,40.7327386,-73.9862964,bar
247,40.6685321,-73.9932879,bar
248,40.6749501,-73.9812915,bar
249,40.6787063,-73.9868535,bar
250,40.767821,-73.9836723,bar
251,40.6847892,-73.9445342,bar
252,40.6848033,-73.9443877,bar
253,40.6847942,-73.9444717,bar
254,40.6833882,-73.9346076,bar
255,40.6914678,-73.9516311,bar
256,40.6825599,-73.9292069,bar
257,40.6829954,-73.9406121,bar
258,40.6867628,-73.9547501,bar
259,40.6838165,-73.9563662,bar
260,40.6813285,-73.9573676,bar
261,40.7605169,-73.922588,bar
262,40.7243345,-73.9880064,bar
263,40.7541085,-73.9904182,bar
264,40.719615,-73.994898,bar
265,40.8617566,-74.3187056,bar
266,40.7297764,-73.9891982,bar
267,40.7439497,-73.9887933,bar
268,40.761392,-73.924468,bar
269,40.78094,-73.917284,bar
270,40.780672,-73.916871,bar
271,40.728362,-73.999283,bar
272,40.72975,-74.000583,bar
273,40.7284605,-73.9994965,bar
274,40.728375,-73.999318,bar
275,40.754423,-73.935709,bar
276,40.87915,-73.904435,bar
277,40.7398538,-73.9929261,bar
278,40.7380383,-74.0037627,bar
279,40.7265415,-73.9480403,bar
280,40.7440098,-73.9891964,bar
281,40.7130756,-73.9572969,bar
282,40.765979,-73.9873999,bar
283,40.6815928,-73.9558976,bar
284,40.7178067,-73.9591663,bar
285,40.7443263,-73.9944542,bar
286,40.7594246,-73.9931931,bar
287,40.7334503,-73.9549611,bar
288,40.7264797,-73.9898962,bar
289,40.7188823,-73.9913742,bar
290,40.719067,-73.9976412,bar
291,40.7218093,-73.9979174,bar
292,40.7194207,-73.985079,bar
293,40.7187356,-73.9869338,bar
294,40.7191452,-73.9857375,bar
295,40.7288058,-73.9840182,bar
296,40.7271198,-73.9837446,bar
297,40.7271747,-73.9801478,bar
298,40.7259358,-73.9846566,bar
299,40.7334339,-74.0060767,bar
300,40.697387,-73.970497,bar
301,40.7295949,-73.9996291,bar
302,40.7239632,-73.9937615,bar
303,40.7233979,-73.9880093,bar
304,40.6980883,-73.9266189,bar
305,40.7088559,-73.9578638,bar
306,40.7177059,-73.9580947,bar
307,40.7139337,-73.9657819,bar
308,40.7199472,-74.007213,bar
309,40.7186939,-73.9606663,bar
310,40.6824119,-73.9935237,bar
311,40.6804846,-73.9945351,bar
312,40.7301084,-74.0005257,bar
313,40.7439412,-73.988134,bar
314,40.7299594,-74.0003929,bar
315,40.7303749,-73.9946392,bar
316,40.7199318,-73.9882457,bar
317,40.7604577,-73.9773197,bar
318,40.7583844,-73.9832932,bar
319,40.663259,-73.9848144,bar
320,40.5805716,-73.8260314,bar
321,40.7644911,-73.9916556,bar
322,40.6884584,-74.2455842,bar
323,40.7203391,-73.993321,bar
324,40.7196464,-73.9873021,bar
325,40.721442,-74.0018858,bar
326,40.7271137,-73.988177,bar
327,40.7327089,-73.9978138,bar
328,40.7323251,-74.0038428,bar
329,40.7331992,-74.0034508,bar
330,40.7132509,-73.9585549,bar
331,40.7642842,-73.9870975,bar
332,40.7429238,-74.0075471,bar
333,40.7258737,-73.9889342,bar
334,40.727163,-73.9890131,bar
335,40.7129071,-73.9663175,bar
336,40.7394936,-74.0024537,bar
337,40.7517058,-74.0042924,bar
338,40.7223271,-73.9567564,bar
339,40.6914766,-73.9845457,bar
340,40.7224743,-73.9885122,bar
341,40.7563569,-73.9749477,bar
342,40.7392821,-73.9872624,bar
343,40.7507722,-74.0040792,bar
344,40.7415576,-73.9809256,bar
345,40.7179671,-73.9852989,bar
346,40.730082,-74.0007434,bar
347,40.7643224,-73.9873646,bar
348,40.539557,-74.2416138,bar
349,40.7218111,-73.9882321,bar
350,40.7428233,-73.9921754,bar
351,40.6774833,-73.9984179,bar
352,40.6372257,-74.0756332,bar
353,40.7200282,-73.987818,bar
354,40.7257681,-73.9843732,bar
355,40.7210534,-74.3025464,bar
356,40.7327624,-73.9877731,bar
357,40.7393278,-74.0018755,bar
358,40.7391854,-74.0015489,bar
359,40.7394159,-74.0013111,bar
360,40.7401651,-74.0015899,bar
361,40.5927967,-73.9254105,bar
362,40.5927283,-73.9253478,bar
363,40.5943535,-73.9299925,bar
364,40.6516473,-74.3247396,bar
365,40.720864,-73.987312,bar
366,40.7447503,-73.993589,bar
367,40.7375383,-73.9892094,bar
368,40.7615967,-73.9938286,bar
369,40.7216573,-74.0408424,bar
370,40.8689356,-73.9321571,bar
371,40.6392672,-73.9684115,bar
372,40.6602376,-73.980295,bar
373,40.7276003,-73.9838498,bar
374,40.7080962,-74.0146254,bar
375,40.7360184,-74.0293365,bar
376,40.6378704,-74.2646904,bar
377,40.7211733,-73.984116,bar
378,40.72019,-73.984615,bar
379,40.7200177,-73.9878219,bar
380,40.677245,-73.9571861,bar
381,40.6719172,-73.9577058,bar
382,40.6831793,-73.9536901,bar
383,40.7119185,-73.9423984,bar
384,40.7298666,-73.9562541,bar
385,40.6571779,-74.0073436,bar
386,40.7272836,-73.9867192,bar
387,40.5749582,-73.9839665,bar
388,40.7742561,-73.962989,bar
389,40.7125929,-73.9558255,bar
390,40.7237758,-73.9511892,bar
391,40.7337752,-74.0022582,bar
392,40.7422803,-74.0056577,bar
393,40.8161739,-74.2183497,bar
394,40.7546795,-73.9162417,bar
395,40.7084243,-73.9377081,bar
396,40.7060306,-73.9236202,bar
397,40.7278699,-73.9421681,bar
398,40.7189463,-73.9563743,bar
399,40.7646909,-73.9915481,bar
400,40.7032493,-74.0110052,bar
401,40.7314762,-73.9918766,bar
402,40.7249571,-73.9926472,bar
403,40.7073416,-74.0027202,bar
404,40.7076703,-74.0020534,bar
405,40.723084,-73.9897897,bar
406,40.7609419,-73.9911577,bar
407,40.841904,-73.9015282,bar
408,40.8721114,-73.855814,bar
409,40.7475612,-73.9869147,bar
410,40.7472064,-73.986396,bar
411,40.6756867,-74.0168907,bar
412,40.584629,-73.8107193,bar
413,40.7267701,-73.9574448,bar
414,40.7264906,-73.9841305,bar
415,40.6721665,-73.9575891,bar
416,40.6846079,-73.9091115,bar
417,40.7662236,-73.9129178,bar
418,40.683091,-73.9656353,bar
419,40.7771355,-73.9518364,bar
420,40.7609958,-73.9630751,bar
421,40.7294659,-73.9873092,bar
422,40.6599051,-73.9610065,bar
423,40.685806,-73.9909431,bar
424,40.7199998,-73.9938278,bar
425,40.7512804,-73.9731904,bar
426,40.7149555,-74.0153365,bar
427,40.7204146,-74.0319809,bar
428,40.7584179,-73.9192706,bar
429,40.7075864,-74.0134624,bar
430,40.7305538,-74.0042275,bar
431,40.7454239,-73.9533567,bar
432,40.748908,-73.9408313,bar
433,40.7623579,-73.9739804,bar
434,40.7447424,-74.1695719,bar
435,40.8139532,-73.9467615,bar
436,40.6937359,-73.9027629,bar
437,40.7617087,-73.9941785,bar
438,40.6505216,-74.0144263,bar
439,40.872626,-74.2963174,bar
440,40.66999,-73.9583748,bar
441,40.7208296,-74.0400315,bar
442,40.7327347,-74.0035227,bar
443,40.7314664,-73.9580086,bar
444,40.7446559,-73.9034843,bar
445,40.7455804,-73.9057381,bar
446,40.7248708,-73.9512969,bar
447,40.7257346,-73.9516885,bar
448,40.7384967,-74.0035172,bar
449,40.7468774,-73.9970849,bar
450,40.7538643,-73.9919513,bar
451,40.7243304,-73.9508047,bar
452,40.7198823,-73.9578411,bar
453,40.7424531,-73.9532705,bar
454,40.7260468,-73.8772602,bar
455,40.6917243,-73.986155,bar
456,40.7696717,-73.9096777,bar
457,40.6975171,-73.9314536,bar
458,40.750003,-73.9396844,bar
459,40.7659235,-73.9131374,bar
460,40.7641845,-73.9145628,bar
461,40.7655055,-73.918796,bar
462,40.7639277,-73.9154228,bar
463,40.7458706,-73.9034348,bar
464,40.763625,-73.9216805,bar
465,40.7885816,-73.8143786,bar
466,40.7787822,-73.9645659,bar
467,40.7690368,-73.9128077,bar
468,40.7646797,-73.9163496,bar
469,40.7426159,-73.9543343,bar
470,40.8472515,-73.8322691,bar
471,40.6973367,-73.9347194,bar
472,40.8007754,-73.9136251,bar
473,40.8006367,-73.9134024,bar
474,40.8281638,-73.8808465,bar
475,40.8483835,-73.855194,bar
476,40.7108198,-74.0069468,bar
477,40.760714,-73.9879098,bar
478,40.6713308,-73.9843022,bar
479,40.6768648,-73.980329,bar
480,40.6778233,-73.9726846,bar
481,40.7200298,-73.9555273,bar
482,40.7236831,-73.9789326,bar
483,40.7178261,-73.9898544,bar
484,40.7578548,-73.9163597,bar
485,40.7577043,-73.9160327,bar
486,40.6433951,-73.9489646,bar
487,40.7512626,-73.9848169,bar
488,40.6799138,-73.9429674,bar
489,40.8911635,-73.8172028,bar
490,40.7243283,-73.9788668,bar
491,40.7249188,-73.9828997,bar
492,40.7198547,-73.9989835,bar
493,40.7417874,-73.9925761,bar
494,40.7375784,-73.9911901,bar
495,40.6422153,-73.7918412,bar
496,40.723306,-73.9882057,bar
497,40.7460868,-73.9569862,bar
498,40.6762013,-73.9494666,bar
499,40.6761869,-73.9494612,bar
500,40.7339589,-74.0000309,bar
501,40.7444269,-73.9108778,bar
502,40.7375919,-73.8774133,bar
503,40.6779074,-73.9858925,bar
504,40.752605,-73.9778482,bar
505,40.713588,-74.0081258,bar
506,40.6769023,-73.9840898,bar
507,40.704576,-73.9109461,bar
508,40.7060602,-73.9128809,bar
509,40.7010715,-73.9080839,bar
510,40.7578934,-73.8633966,bar
511,40.6898155,-73.8637009,bar
512,40.7111825,-73.9474426,bar
513,40.7081836,-73.9196099,bar
514,40.7056188,-73.8942873,bar
515,40.7578471,-73.920114,bar
516,40.7034775,-73.8953145,bar
517,40.7034206,-73.895285,bar
518,40.6928669,-73.9016974,bar
519,40.7280825,-74.0349075,bar
520,40.7003282,-73.9022051,bar
521,40.7055595,-73.9070695,bar
522,40.7091645,-73.9069695,bar
523,40.6961093,-73.9046609,bar
524,40.701667,-73.8988009,bar
525,40.7009726,-73.9139612,bar
526,40.7054382,-73.9099626,bar
527,40.701142,-73.9143303,bar
528,40.7108154,-73.9642105,bar
529,40.9246034,-74.2352234,bar
530,40.7413895,-73.9929254,bar
531,40.7664971,-73.9130633,bar
532,40.7477356,-73.9863789,bar
533,40.7296787,-73.9863187,bar
534,40.7561646,-73.9214813,bar
535,40.7669543,-73.9123038,bar
536,40.6832391,-73.9319449,bar
537,40.8498121,-73.9363744,bar
538,40.6969448,-73.9068121,bar
539,40.8549293,-73.9371424,bar
540,40.6988182,-73.9091187,bar
541,40.7641324,-73.9868698,bar
542,40.7652832,-73.9878804,bar
543,40.7643912,-73.9888626,bar
544,40.7634976,-73.9886964,bar
545,40.7284736,-73.9834305,bar
546,40.7626874,-73.9892881,bar
547,40.7557341,-73.9650357,bar
548,40.7140158,-73.9008032,bar
549,40.7155276,-73.9016732,bar
550,40.6996659,-73.9157869,bar
551,40.7608904,-73.9902567,bar
552,40.7128623,-73.955265,bar
553,40.7139355,-73.952822,bar
554,40.7291997,-73.9894919,bar
555,40.7259905,-73.9892055,bar
556,40.7611195,-73.830308,bar
557,40.7217163,-73.9931901,bar
558,40.7142437,-73.9558401,bar
559,40.7723296,-73.9550482,bar
560,40.774704,-73.9136014,bar
561,40.6287732,-74.0797636,bar
562,40.7555309,-73.8842583,bar
563,40.7040365,-73.9307943,bar
564,40.756656,-73.9137245,bar
565,40.7148418,-73.9415999,bar
566,40.7215662,-73.9404575,bar
567,40.7073161,-73.939573,bar
568,40.7272671,-74.0000807,bar
569,40.7288048,-74.0001586,bar
570,40.7239715,-74.003139,bar
571,40.7103321,-74.0164647,bar
572,40.7585582,-73.9195219,bar
573,40.6677975,-73.9838577,bar
574,40.7033316,-73.908163,bar
575,40.6851628,-73.9798275,bar
576,40.7041125,-73.9096158,bar
577,40.6997967,-73.9103554,bar
578,40.9500328,-74.2514759,bar
579,40.682654,-73.9933595,bar
580,40.6845677,-73.9920784,bar
581,40.7814029,-73.9485796,bar
582,40.7050054,-73.9230385,bar
583,40.7198897,-73.9872865,bar
584,40.781866,-73.9766124,bar
585,40.7290557,-73.9781027,bar
586,40.7297644,-73.9805533,bar
587,40.7294825,-73.9807969,bar
588,40.7289041,-73.978241,bar
589,40.7087521,-73.9125042,bar
590,40.6813812,-73.993947,bar
591,40.6813003,-73.9773182,bar
592,40.6815124,-73.9774074,bar
593,40.6773571,-73.986265,bar
594,40.6807515,-73.9776897,bar
595,40.6988956,-73.9144565,bar
596,40.7276384,-73.9857646,bar
597,40.7867056,-73.9505143,bar
598,40.7148184,-73.9416726,bar
599,40.7029978,-73.9868233,bar
600,40.7032723,-73.9868019,bar
601,40.7198176,-74.0055821,bar
602,40.7197629,-74.005662,bar
603,40.7115159,-73.9468093,bar
604,40.7115701,-73.9463992,bar
605,40.71161,-73.9460488,bar
606,40.7070838,-73.9324951,bar
607,40.7773359,-73.9509133,bar
608,40.7108861,-73.9646654,bar
609,40.74079,-74.0078393,bar
610,40.7288636,-73.9813167,bar
611,40.7258549,-73.9838703,bar
612,40.7258995,-73.9834824,bar
613,40.7269086,-73.9834027,bar
614,40.7407461,-73.9931415,bar
615,40.7053768,-73.8093475,bar
616,40.6826189,-73.9612814,bar
617,40.7481126,-73.9911219,bar
618,40.7791444,-73.9627323,bar
619,40.7346858,-73.9886233,bar
620,40.7058302,-73.9237933,bar
621,40.7055984,-73.9224758,bar
622,40.7070059,-73.9226871,bar
623,40.7074395,-73.9217853,bar
624,40.7071565,-73.9212797,bar
625,40.680309,-73.974974,bar
626,40.6802637,-73.9749417,bar
627,40.7051123,-73.9202649,bar
628,40.6710904,-73.9845075,bar
629,40.6972744,-73.9361225,bar
630,40.723034,-73.9920355,bar
631,40.7203353,-73.9054555,bar
632,40.7418597,-73.8807821,bar
633,40.7810045,-73.9490049,bar
634,40.6549354,-73.6750172,bar
635,40.6700343,-73.978766,bar
636,40.6811835,-73.9756165,bar
637,40.7789493,-73.9507243,bar
638,40.7461279,-73.8897965,bar
639,40.702567,-73.9011814,bar
640,40.758379,-74.0443499,bar
641,40.7723382,-73.9272822,bar
642,40.8693733,-73.9171298,bar
643,40.86614,-73.9196001,bar
644,40.7732821,-73.9271738,bar
645,40.8661219,-73.9276981,bar
646,40.8661116,-73.9276937,bar
647,40.8659128,-73.9274496,bar
648,40.8644051,-73.9268547,bar
649,40.6904367,-73.9154763,bar
650,40.7429408,-73.9192343,bar
651,40.7416382,-73.9191413,bar
652,40.7436888,-73.9207172,bar
653,40.7471107,-73.9237404,bar
654,40.7042564,-73.9104377,bar
655,40.6972937,-73.9240859,bar
656,40.6470515,-73.997732,bar
657,40.7043902,-73.9299803,bar
658,40.7562209,-73.8044384,bar
659,40.6821569,-73.9795545,bar
660,40.704174,-73.9305981,bar
661,40.7038002,-73.93073,bar
662,40.7034302,-73.9302342,bar
663,40.785878,-73.9761078,bar
664,40.6785573,-73.9835744,bar
665,40.6963535,-73.9299985,bar
666,40.6975004,-73.9316128,bar
667,40.698215,-73.9342007,bar
668,40.74754,-73.9417005,bar
669,40.7333229,-73.9579837,bar
670,40.7335223,-73.9583596,bar
671,40.6741136,-73.9632381,bar
672,40.6830811,-73.9436778,bar
673,40.7053329,-73.9326938,bar
674,40.7541745,-73.9888207,bar
675,40.7593932,-73.9921445,bar
676,40.7646319,-73.9785599,bar
677,40.7426244,-73.9969669,bar
678,40.6941438,-73.960979,bar
679,40.6672125,-73.9877442,bar
680,40.6647972,-73.9897511,bar
681,40.7387302,-73.9945926,bar
682,40.8203164,-73.9589187,bar
683,40.7747081,-73.9127219,bar
684,40.7617883,-73.9108432,bar
685,40.7267077,-73.9959009,bar
686,40.7109906,-73.9649151,bar
687,40.745173,-73.9052274,bar
688,40.7078665,-74.0086565,bar
689,40.7563367,-73.92954,bar
690,40.7452323,-73.9902152,bar
691,40.6893738,-73.9860329,bar
692,40.6882685,-73.9865349,bar
693,40.6873346,-73.9863301,bar
694,40.6865984,-73.9851734,bar
695,40.7050758,-73.9062739,bar
696,40.8434556,-73.7852491,bar
697,40.8453387,-73.7859574,bar
698,40.739611,-73.9898047,bar
699,40.739606,-73.989805,bar
700,40.6609522,-73.7031234,bar
701,40.7472543,-73.9918207,bar
702,40.7499483,-73.9898031,bar
703,40.5839641,-73.9432897,bar
704,40.7536244,-73.9913698,bar
705,40.7539106,-73.991226,bar
706,40.6480333,-73.6885107,bar
707,40.7558747,-73.9920596,bar
708,40.6615359,-73.9930159,bar
709,40.794225,-73.9400173,bar
710,40.6800062,-73.9682383,bar
711,40.6813686,-73.966569,bar
712,40.6793508,-73.9645701,bar
713,40.6798923,-73.9678472,bar
714,40.6653139,-73.9826981,bar
715,40.7440381,-74.0290883,bar
716,40.7397983,-74.0303934,bar
717,40.7389275,-74.0302397,bar
718,40.7444948,-73.9941795,bar
719,40.7213037,-73.9954744,bar
720,40.6821163,-73.9795906,bar
721,40.7048976,-74.0123636,bar
722,40.6870231,-73.9776703,bar
723,40.6839435,-74.0018077,bar
724,40.7750868,-74.0261828,bar
725,40.7770415,-73.9525966,bar
726,40.6953539,-74.2705831,bar
727,40.7731772,-73.9114417,bar
728,40.7755972,-73.9148585,bar
729,40.7760481,-73.9150267,bar
730,40.7147395,-73.9908755,bar
731,40.6479737,-73.7908135,bar
732,40.6472489,-73.7936534,bar
733,40.6502461,-73.7921775,bar
734,40.6605247,-73.9944991,bar
735,40.6869283,-73.9938592,bar
736,40.6498031,-73.7932436,bar
737,40.7504683,-73.9982081,bar
738,40.7257179,-73.9842773,bar
739,40.6948619,-73.9548189,bar
740,40.717077,-73.9952755,bar
741,40.7319706,-74.0643069,bar
742,40.7985801,-73.6998282,bar
743,40.7039818,-74.0125415,bar
744,40.7071162,-74.0081489,bar
745,40.7520777,-73.9405389,bar
746,40.7134988,-74.0084854,bar
747,40.7141863,-74.0090793,bar
748,40.7102896,-74.0069766,bar
749,40.7148899,-73.9542821,bar
750,40.7147978,-74.009995,bar
751,40.7448033,-73.9107459,bar
752,40.7143825,-73.9365208,bar
753,40.7194572,-73.9562674,bar
754,40.7377491,-74.0330843,bar
755,40.8468203,-73.7861673,bar
756,40.7597133,-73.9913358,bar
757,40.6825734,-73.993138,bar
758,40.6830816,-73.9927916,bar
759,40.7477058,-73.9402242,bar
760,40.7185593,-73.9486682,bar
761,40.7301156,-74.0050252,bar
762,40.7318504,-74.001369,bar
763,40.7084122,-73.9381164,bar
764,40.676347,-73.9867284,bar
765,40.6168709,-74.0305711,bar
766,40.7151865,-73.8078218,bar
767,40.7264415,-73.986448,bar
768,40.7149369,-74.0082862,bar
769,40.7225685,-73.9858462,bar
770,40.7137492,-73.9339734,bar
771,40.6974545,-74.1788457,bar
772,40.6941829,-74.1727409,bar
773,40.6948544,-74.1733765,bar
774,40.69546,-74.1733815,bar
775,40.6956595,-74.1729955,bar
776,40.6947813,-74.1747731,bar
777,40.6984438,-74.1790454,bar
778,40.6980703,-74.1788842,bar
779,40.6984536,-74.1793211,bar
780,40.6966642,-74.1778728,bar
781,40.7612493,-73.9636351,bar
782,40.7143106,-73.9514354,bar
783,40.8985695,-73.8675528,bar
784,40.6810065,-73.9745519,bar
785,40.7480981,-73.9874846,bar
